Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](((Pt_GrandparentT1D <= 0.000 & bmi <= 25.406) | BldPrSys >= 24.607) | Pt_GrandparentT1D >= 24.427)
",0.000,0.000,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0]((WeightKg >= 67.961 | bmi >= 24.370) -> UnitsInsBasalOrLongAct <= 0.000)
",4.100,4.100,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"F[0,0](BldPrDia >= 63.855 & Triglyc <= 105.884)
",-50.116,-50.116,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,-1
"F[0,0]((HDL <= 50.392 & WeightKg <= 71.201) & HbA1c >= 70.538)
",-70.538,-70.538,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,-1
"F[0,0](Pt_A1cGoalLev >= 0.405 & BGTestAvgNumMeter >= 1.513)
",-1.513,-1.513,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,-1
"G[0,0]((Pt_CGMUseNumDays <= 0.000 & GFR >= 0.000) | bmiZscore >= 0.000)
",0.813,0.813,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0]((WeightKg >= 68.750 | bmi >= 25.026) -> UnitsInsBasalOrLongAct <= 0.000)
",4.100,4.100,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](Pt_FatherT1D >= 0.000 & Pt_SHFlg = 0.000)
",-18.091,-18.091,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((Pt_GrandparentT1D <= 0.000 & BldPrSys <= 120.731) -> Pt_SiblingT1D <= 118.647) & BGTestAvgNumPtRep <= 123.433)
",-118.647,-118.647,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0]((diabDur >= 0.839 & HbA1cImputeDtMnC <= 20.550) -> HDL >= 13.210)
",-68.790,-68.790,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0]((DirectLDL <= 0.869 | Pt_SHFlg >= 0.000) | Pt_GrandchildT1D >= 0.000)
",18.091,18.091,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0]((BldPrSys >= 117.179 & TotalDailyInsPerKg <= 0.408) | BGTestAvgNumPtRep >= 0.107)
",-0.107,-0.107,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((bmiZscore <= 0.826 & TotChol >= 151.515) | Pt_FatherT1D <= 171.953) | HbA1cImputeDtMnC >= 141.084)
",171.953,171.953,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((TotChol <= 170.804 -> Pt_A1cGoalLev >= 1.032) | Pt_SiblingT1D <= 3.198) -> BGTestAvgNumPtRep <= 5.179)
",-5.179,-5.179,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((Triglyc <= 91.639 | AutonomicNeuroCl >= 0.000) | UnitsInsBasalOrLongAct >= 0.000) & bmiPerc >= 0.000)
",5.800,5.800,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((bmi >= 24.384 & diabDur <= 1.676) & Pt_SHFlg <= 1.900) -> AlbCreatRat_mggNew <= 1.837)
",-1.837,-1.837,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](UnitsInsBasalOrLongAct <= 0.000 -> Pt_SHFlg = 0.000)
",4.100,4.100,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((BldPrDia <= 72.805 | Pt_CGMUseNumDays <= 0.000) | Pt_FatherT1D <= 0.000) | AlbCreatRat_mggNew >= 0.000)
",0.000,0.000,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](((Pt_MotherT1D >= 0.000 -> SMBGperDayPtMeterCombo <= 5.000) | HeightCm <= 5.000) | Pt_SHFlg <= 5.000)
",0.000,0.000,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](Pt_InsGov >= 0.000 | Pt_GrandparentT1D >= 0.000)
",0.000,0.000,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0]((BldPrDia >= 66.636 | TotChol <= 160.966) -> Pt_MotherT1D <= 166.821)
",-166.821,-166.821,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](BGTestAvgNumMeter <= 4.496 | HbA1cImputeDtMnC >= 6.103)
",4.496,4.496,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](Pt_SHFlg <= 0.000 -> Pt_SiblingT1D >= 0.000)
",0.000,0.000,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
"G[0,0](bmiZscore <= 0.627 -> TotalDailyInsPerKg <= 0.333)
",0.187,0.187,0.000,1.000,0.000,2,0,0,0,2,0,2,0,1.0,0.0,0.0,1.0,1.3333333333333333,-0.33333333333333326,1
