Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((HEMOGLOBIN <= 13.224) U[0,0] (n_evts >= 0.098))
",-2.513,0.366,3.024,0.000,1.000,89,14,0,0,89,14,89,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[1,1](n_evts <= 0.928 -> tte <= -0.028)
",-1.361,-0.928,-0.485,0.000,1.000,89,14,0,0,89,14,89,14,1.0,1.0,0.0,1.0,1.0,0.0
"((AF >= 0.005) U[0,1] (n_evts >= 0.121))
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,14,0,0,89,14,89,14,1.0,1.0,0.0,1.0,1.0,0.0
"((BLOOD_UREA_NITROGEN >= 15.114) U[0,0] (LOS >= 2.336))
",-1.813,0.818,7.759,0.000,1.000,89,12,2,0,89,14,91,12,1.0,0.8571428571428571,0.14285714285714285,0.978021978021978,0.9805825242718447,0.01941747572815533
"F[0,0](Pulse >= 77.634 -> y >= 0.061)
",0.194,-7.730,-10.652,0.000,1.000,89,11,3,0,89,14,92,11,1.0,0.7857142857142857,0.21428571428571427,0.967391304347826,0.970873786407767,0.029126213592232997
"F[0,0](ICU_Pt_Days >= 0.361 & s8_hr <= 1.0117793735388144e-05)
",-4.355,-0.361,4.210,0.000,1.000,89,10,4,0,89,14,93,10,1.0,0.7142857142857143,0.2857142857142857,0.956989247311828,0.9611650485436893,0.03883495145631066
"((s8_hr <= 0.001) U[1,1] (y >= 0.006))
",-1.581,0.001,0.710,0.000,1.000,89,9,5,0,89,14,94,9,1.0,0.6428571428571429,0.35714285714285715,0.9468085106382979,0.9514563106796117,0.04854368932038833
"((POTASSIUM <= 3.837) U[0,1] (y >= 0.016))
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,9,5,0,89,14,94,9,1.0,0.6428571428571429,0.35714285714285715,0.9468085106382979,0.9514563106796117,0.04854368932038833
"((SODIUM >= 130.721) U[0,1] (y >= 0.071))
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,9,5,0,89,14,94,9,1.0,0.6428571428571429,0.35714285714285715,0.9468085106382979,0.9514563106796117,0.04854368932038833
"((GLUCOSE <= 157.956) U[0,1] (y >= 0.039))
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,9,5,0,89,14,94,9,1.0,0.6428571428571429,0.35714285714285715,0.9468085106382979,0.9514563106796117,0.04854368932038833
"((ICU_Pt_Days <= 1.309) U[0,1] (Mort >= 0.038))
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,7,7,0,89,14,96,7,1.0,0.5,0.5,0.9270833333333334,0.9320388349514563,0.06796116504854366
"((af <= 0.144) U[1,1] (direct >= 0.053))
",-1.155,0.144,0.603,0.000,1.000,89,5,9,0,89,14,98,5,1.0,0.35714285714285715,0.6428571428571429,0.9081632653061225,0.912621359223301,0.08737864077669899
"F[0,0](hr >= 81.922 & Mort >= 0.034)
",-0.132,-0.554,-0.284,0.000,1.000,89,4,10,0,89,14,99,4,1.0,0.2857142857142857,0.7142857142857143,0.898989898989899,0.9029126213592233,0.09708737864077666
"F[0,1](Glasgow_Coma_Scale_Total <= 14.995 & WHITE_BLOOD_CELL_COUNT <= 17.390)
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,4,10,0,89,14,99,4,1.0,0.2857142857142857,0.7142857142857143,0.898989898989899,0.9029126213592233,0.09708737864077666
"F[0,0](death <= 0.275 -> MET >= 0.007)
",0.408,-0.275,-0.377,0.000,1.000,89,4,10,0,89,14,99,4,1.0,0.2857142857142857,0.7142857142857143,0.898989898989899,0.9029126213592233,0.09708737864077666
"((AF <= 0.473) U[0,1] (Glasgow_Coma_Scale_Total <= 14.971))
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,4,10,0,89,14,99,4,1.0,0.2857142857142857,0.7142857142857143,0.898989898989899,0.9029126213592233,0.09708737864077666
"F[0,1](MET >= 0.010 & Mort >= 0.031)
",0.000,-9999999.000,-9999999.000,0.000,1.000,89,2,12,0,89,14,101,2,1.0,0.14285714285714285,0.8571428571428571,0.8811881188118812,0.883495145631068,0.11650485436893199
"((Glasgow_Coma_Scale_Total <= 14.982) U[1,1] (Mort >= 0.063))
",-1.154,-0.018,0.541,0.000,1.000,89,2,12,0,89,14,101,2,1.0,0.14285714285714285,0.8571428571428571,0.8811881188118812,0.883495145631068,0.11650485436893199
"((Glasgow_Coma_Scale_Total <= 14.990) U[1,1] (hr >= 79.629))
",-0.720,5.022,17.159,0.000,1.000,89,2,12,0,89,14,101,2,1.0,0.14285714285714285,0.8571428571428571,0.8811881188118812,0.883495145631068,0.11650485436893199
"((dfa <= 1.110) U[1,1] (PARTIAL_THROMBOPLASTIN_TIME >= 29.834))
",-2.297,0.727,1.966,0.000,1.000,77,14,0,12,89,14,77,26,0.8651685393258427,1.0,0.0,1.0,0.883495145631068,0.11650485436893199
