Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((lds >= 0.626) U[0,1] (n_evts >= 0.049))
",0.000,-9999999.000,-9999999.000,0.000,1.000,66,14,0,0,66,14,66,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((death <= 0.503) U[0,1] (n_evts >= 0.103))
",0.000,-9999999.000,-9999999.000,0.000,1.000,66,14,0,0,66,14,66,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((CHLORIDE >= 102.273) U[0,1] (tte <= -0.083))
",0.000,-9999999.000,-9999999.000,0.000,1.000,66,11,3,0,66,14,69,11,1.0,0.7857142857142857,0.21428571428571427,0.9565217391304348,0.9625,0.03749999999999998,-1
"F[0,0](PHOSPHORUS >= 3.056 & tte <= -0.002)
",-1.563,-0.038,0.317,0.000,1.000,66,11,3,0,66,14,69,11,1.0,0.7857142857142857,0.21428571428571427,0.9565217391304348,0.9625,0.03749999999999998,-1
"((Temp >= 36.848) U[0,1] (tte <= -0.011))
",0.000,-9999999.000,-9999999.000,0.000,1.000,66,11,3,0,66,14,69,11,1.0,0.7857142857142857,0.21428571428571427,0.9565217391304348,0.9625,0.03749999999999998,-1
"G[0,1](n_edrk >= 0.729 | WHITE_BLOOD_CELL_COUNT <= 8.381)
",0.000,9999999.000,9999999.000,1.000,0.000,64,12,2,2,66,14,66,14,0.9696969696969697,0.8571428571428571,0.14285714285714285,0.9696969696969697,0.95,0.050000000000000044,1
"G[0,1](dfa >= 0.404 -> PLATELET_COUNT <= 180.436)
",0.000,9999999.000,9999999.000,1.000,0.000,64,12,2,2,66,14,66,14,0.9696969696969697,0.8571428571428571,0.14285714285714285,0.9696969696969697,0.95,0.050000000000000044,1
"G[1,1](MET <= 0.033 & y <= 0.154)
",1.570,0.033,-0.629,1.000,0.000,66,9,5,0,66,14,71,9,1.0,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9375,0.0625,1
"G[0,1](AF <= 0.153 & y <= 0.151)
",0.000,9999999.000,9999999.000,1.000,0.000,66,9,5,0,66,14,71,9,1.0,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9375,0.0625,1
"((HEMOGLOBIN >= 8.617) U[1,1] (y >= 0.053))
",-1.517,0.443,1.583,0.000,1.000,66,9,5,0,66,14,71,9,1.0,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9375,0.0625,-1
"((Mort >= 0.055) U[0,1] (y >= 0.026))
",0.000,-9999999.000,-9999999.000,0.000,1.000,66,9,5,0,66,14,71,9,1.0,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9375,0.0625,-1
"((Glasgow_Coma_Scale_Total <= 14.988) U[0,0] (y >= 0.013))
",-1.581,-0.012,0.702,0.000,1.000,66,9,5,0,66,14,71,9,1.0,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9375,0.0625,-1
"G[0,1](s8_hr >= -0.001 -> y <= 0.115)
",0.000,9999999.000,9999999.000,1.000,0.000,66,9,5,0,66,14,71,9,1.0,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9375,0.0625,1
"G[0,1](ICU_Pt_Days <= 3.865 & s24_edrk <= 0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,66,8,6,0,66,14,72,8,1.0,0.5714285714285714,0.42857142857142855,0.9166666666666666,0.925,0.07499999999999996,1
"F[0,1](MET <= 0.110 -> n_edrk <= 0.956)
",0.000,-9999999.000,-9999999.000,0.000,1.000,60,14,0,6,66,14,60,20,0.9090909090909091,1.0,0.0,1.0,0.925,0.07499999999999996,-1
"F[0,0](Mort >= 0.069 & SODIUM <= 138.883)
",-1.166,-0.101,0.503,0.000,1.000,66,7,7,0,66,14,73,7,1.0,0.5,0.5,0.9041095890410958,0.9125,0.08750000000000002,-1
"G[0,0](Mort > 0.004 -> y = 0.449)
",1.155,0.004,-0.567,1.000,0.000,66,7,7,0,66,14,73,7,1.0,0.5,0.5,0.9041095890410958,0.9125,0.08750000000000002,1
"F[1,1](BLOOD_UREA_NITROGEN <= 35.411 & Mort >= 0.052)
",-1.368,-1.124,0.519,0.000,1.000,66,7,7,0,66,14,73,7,1.0,0.5,0.5,0.9041095890410958,0.9125,0.08750000000000002,-1
"F[1,1](Mort >= 0.087 & s8_hr <= 0.000)
",-1.155,-0.087,-0.037,0.000,1.000,66,5,9,0,66,14,75,5,1.0,0.35714285714285715,0.6428571428571429,0.88,0.8875,0.11250000000000004,-1
"G[0,1](LOS <= 8.926 | MET >= 0.016)
",0.000,9999999.000,9999999.000,1.000,0.000,66,5,9,0,66,14,75,5,1.0,0.35714285714285715,0.6428571428571429,0.88,0.8875,0.11250000000000004,1
"((death >= 0.001) U[1,1] (s8_edrk <= 0.001))
",-0.628,0.002,0.286,0.000,1.000,66,4,10,0,66,14,76,4,1.0,0.2857142857142857,0.7142857142857143,0.868421052631579,0.875,0.125,-1
"F[1,1](death >= 0.002 & Mort >= 0.013)
",-0.642,-0.013,0.276,0.000,1.000,66,4,10,0,66,14,76,4,1.0,0.2857142857142857,0.7142857142857143,0.868421052631579,0.875,0.125,-1
"G[1,1](n_evts >= 0.068 -> tte <= -0.015)
",4263846575582304.000,0.015,-0.932,1.000,0.000,66,3,11,0,66,14,77,3,1.0,0.21428571428571427,0.7857142857142857,0.8571428571428571,0.8625,0.13749999999999996,1
"((cosen <= -0.876) U[0,0] (MET >= 0.023))
",-0.129,0.944,1.043,0.000,1.000,66,2,12,0,66,14,78,2,1.0,0.14285714285714285,0.8571428571428571,0.8461538461538461,0.85,0.15000000000000002,-1
"F[0,0](GLUCOSE >= 115.398 & Pulse <= 90.511)
",0.272,-0.905,-4.735,0.000,1.000,56,12,2,10,66,14,58,22,0.8484848484848485,0.8571428571428571,0.14285714285714285,0.9655172413793104,0.85,0.15000000000000002,-1
"((death >= 0.043) U[1,2] (Resp >= 12.507))
",0.000,-9999999.000,-9999999.000,0.000,1.000,66,2,10,2,68,12,76,4,0.9705882352941176,0.16666666666666666,0.8333333333333334,0.868421052631579,0.85,0.15000000000000002,-1
"((AF >= 0.001) U[1,1] (HEMOGLOBIN >= 8.646))
",-1.517,0.470,1.554,0.000,1.000,66,2,12,0,66,14,78,2,1.0,0.14285714285714285,0.8571428571428571,0.8461538461538461,0.85,0.15000000000000002,-1
"F[1,1](s24_hr <= 0.001 -> y = 0.665)
",-0.431,-0.001,-0.001,0.000,1.000,66,2,12,0,66,14,78,2,1.0,0.14285714285714285,0.8571428571428571,0.8461538461538461,0.85,0.15000000000000002,-1
"F[0,0](Glasgow_Coma_Scale_Total >= 14.495 -> y = 0.257)
",-0.632,-0.505,-0.219,0.000,1.000,66,2,12,0,66,14,78,2,1.0,0.14285714285714285,0.8571428571428571,0.8461538461538461,0.85,0.15000000000000002,-1
