Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((HEMOGLOBIN >= 10.248) U[0,1] (n_evts >= 0.011))
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,14,0,0,76,14,76,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](n_evts >= 0.039 | tte <= -0.112)
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,14,0,0,76,14,76,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](n_evts >= 0.123 | y >= 0.016)
",-2.423,-0.016,0.795,0.000,1.000,76,13,1,0,76,14,77,13,1.0,0.9285714285714286,0.07142857142857142,0.987012987012987,0.9888888888888889,0.011111111111111072
"((n_evts >= 0.040) U[1,2] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,13,1,0,76,14,77,13,1.0,0.9285714285714286,0.07142857142857142,0.987012987012987,0.9888888888888889,0.011111111111111072
"F[0,0](n_evts >= 0.007 & SODIUM <= 138.542)
",-1.359,-0.209,0.786,0.000,1.000,76,13,1,0,76,14,77,13,1.0,0.9285714285714286,0.07142857142857142,0.987012987012987,0.9888888888888889,0.011111111111111072
"F[0,1](lds <= 2.572 -> n_evts >= 0.052)
",0.000,-9999999.000,-9999999.000,0.000,1.000,74,14,0,2,76,14,74,16,0.9736842105263158,1.0,0.0,1.0,0.9777777777777777,0.022222222222222254
"((Mort <= 0.518) U[0,1] (y >= 0.020))
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,11,3,0,76,14,79,11,1.0,0.7857142857142857,0.21428571428571427,0.9620253164556962,0.9666666666666667,0.033333333333333326
"((n_edrk >= 0.133) U[0,1] (y >= 0.067))
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,11,3,0,76,14,79,11,1.0,0.7857142857142857,0.21428571428571427,0.9620253164556962,0.9666666666666667,0.033333333333333326
"((HEMOGLOBIN <= 10.982) U[0,1] (y >= 0.066))
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,11,3,0,76,14,79,11,1.0,0.7857142857142857,0.21428571428571427,0.9620253164556962,0.9666666666666667,0.033333333333333326
"((BLOOD_UREA_NITROGEN >= 15.067) U[0,1] (Mort >= 0.057))
",0.000,-9999999.000,-9999999.000,0.000,1.000,76,9,5,0,76,14,81,9,1.0,0.6428571428571429,0.35714285714285715,0.9382716049382716,0.9444444444444444,0.05555555555555558
