Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((HEMOGLOBIN <= 11.244) U[0,1] (n_edrk <= 0.911))
",0.000,-9999999.000,-9999999.000,0.000,1.000,21,14,0,1,22,14,21,15,0.9545454545454546,1.0,0.0,1.0,0.9722222222222222,0.02777777777777779
"((CALCIUM >= 9.247) U[0,0] (SBP <= 134.618))
",-1.770,0.726,22.761,0.000,1.000,21,14,0,1,22,14,21,15,0.9545454545454546,1.0,0.0,1.0,0.9722222222222222,0.02777777777777779
"F[0,0](CO2 >= 24.325 & LOS >= 3.583)
",-1.194,-1.056,0.670,0.000,1.000,22,12,2,0,22,14,24,12,1.0,0.8571428571428571,0.14285714285714285,0.9166666666666666,0.9444444444444444,0.05555555555555558
"((AF <= 0.760) U[1,2] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,12,0,2,24,12,22,14,0.9166666666666666,1.0,0.0,1.0,0.9444444444444444,0.05555555555555558
"F[0,1](SpO2 <= 97.518 | tte <= -0.224)
",0.000,-9999999.000,-9999999.000,0.000,1.000,21,12,2,1,22,14,23,13,0.9545454545454546,0.8571428571428571,0.14285714285714285,0.9130434782608695,0.9166666666666666,0.08333333333333337
"F[0,1](ICU_Pt_Days <= 4.295 -> O2_Flow >= 2.325)
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,10,4,0,22,14,26,10,1.0,0.7142857142857143,0.2857142857142857,0.8461538461538461,0.8888888888888888,0.11111111111111116
"((Glasgow_Coma_Scale_Total >= 14.746) U[1,1] (hr >= 69.102))
",-2.229,0.254,27.787,0.000,1.000,20,12,2,2,22,14,22,14,0.9090909090909091,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.8888888888888888,0.11111111111111116
"((Temp >= 36.332) U[0,1] (y >= 0.225))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"((MET <= 0.320) U[0,1] (y >= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"F[1,1](CHLORIDE >= 105.490 -> n_evts >= 0.283)
",-2.310,-3.893,-0.717,0.000,1.000,17,14,0,5,22,14,17,19,0.7727272727272727,1.0,0.0,1.0,0.8611111111111112,0.13888888888888884
"F[0,0](TROPONIN_I <= 0.215 & y >= 0.095)
",-2.180,-0.164,0.119,0.000,1.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"((Resp <= 24.438) U[0,1] (y >= 0.006))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"((O2_Flow <= 5.790) U[0,1] (POTASSIUM <= 4.198))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,14,0,5,22,14,17,19,0.7727272727272727,1.0,0.0,1.0,0.8611111111111112,0.13888888888888884
"F[0,0](POTASSIUM <= 4.248 & TROPONIN_I <= 0.199)
",-2.650,-0.146,0.139,0.000,1.000,17,14,0,5,22,14,17,19,0.7727272727272727,1.0,0.0,1.0,0.8611111111111112,0.13888888888888884
"F[0,0](CALCIUM <= 10.472 & POTASSIUM <= 4.271)
",-3.162,-0.002,0.271,0.000,1.000,17,14,0,5,22,14,17,19,0.7727272727272727,1.0,0.0,1.0,0.8611111111111112,0.13888888888888884
"F[0,1](hr >= 71.788 & LOS <= 10.041)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,11,3,3,22,14,22,14,0.8636363636363636,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.8333333333333334,0.16666666666666663
"((CO2 <= 25.653) U[0,1] (Mort >= 0.058))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"((Pulse <= 109.613) U[1,1] (WHITE_BLOOD_CELL_COUNT >= 4.610))
",1.181,41.522,19.949,0.000,1.000,17,12,2,5,22,14,19,17,0.7727272727272727,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.8055555555555556,0.19444444444444442
"((CHLORIDE <= 109.633) U[0,1] (O2_Flow >= 2.176))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"F[1,1](direct >= 0.014 & s24_hr >= -0.001)
",-1.578,-0.014,-0.003,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"((n_evts >= 0.312) U[0,1] (O2_Flow >= 2.227))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"F[0,1](CALCIUM <= 10.148 -> ICU_Pt_Days >= 0.110)
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,12,2,5,22,14,19,17,0.7727272727272727,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.8055555555555556,0.19444444444444442
"((Mort <= 0.215) U[0,1] (TROPONIN_I <= 0.299))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,14,0,9,22,14,13,23,0.5909090909090909,1.0,0.0,1.0,0.75,0.25
"F[0,0](srr >= 0.073 -> y = 0.079)
",-1.068,-0.049,0.013,0.000,1.000,20,7,7,2,22,14,27,9,0.9090909090909091,0.5,0.5,0.7407407407407407,0.75,0.25
