Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((LACTIC_ACID >= 1.612) U[0,0] (n_evts >= 0.047))
",-1.908,0.265,0.953,0.000,1.000,116,14,0,0,116,14,116,14,1.0,1.0,0.0,1.0,1.0,0.0
"((n_evts >= 0.002) U[1,1] (PHOSPHORUS >= 2.011))
",-2.581,0.293,1.489,0.000,1.000,116,14,0,0,116,14,116,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](AST_GOT <= 93.928 & ICU_Pt_Days >= 0.343)
",-1.126,-3.469,3.514,0.000,1.000,116,12,2,0,116,14,118,12,1.0,0.8571428571428571,0.14285714285714285,0.9830508474576272,0.9846153846153847,0.01538461538461533
"F[0,1](TOTAL_BILIRUBIN <= 1.450 & tte <= -0.088)
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,11,3,0,116,14,119,11,1.0,0.7857142857142857,0.21428571428571427,0.9747899159663865,0.9769230769230769,0.023076923076923106
"((MAGNESIUM >= 1.389) U[0,1] (tte <= -0.038))
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,11,3,0,116,14,119,11,1.0,0.7857142857142857,0.21428571428571427,0.9747899159663865,0.9769230769230769,0.023076923076923106
"F[0,1](ALBUMIN >= 2.292 & tte <= -0.041)
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,11,3,0,116,14,119,11,1.0,0.7857142857142857,0.21428571428571427,0.9747899159663865,0.9769230769230769,0.023076923076923106
"((ALBUMIN >= 2.110) U[0,1] (y >= 0.047))
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,9,5,0,116,14,121,9,1.0,0.6428571428571429,0.35714285714285715,0.9586776859504132,0.9615384615384616,0.038461538461538436
"((PHOSPHORUS >= 1.598) U[0,0] (y >= 0.033))
",-2.300,0.587,1.902,0.000,1.000,116,9,5,0,116,14,121,9,1.0,0.6428571428571429,0.35714285714285715,0.9586776859504132,0.9615384615384616,0.038461538461538436
"((AF <= 0.472) U[0,1] (y >= 0.069))
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,9,5,0,116,14,121,9,1.0,0.6428571428571429,0.35714285714285715,0.9586776859504132,0.9615384615384616,0.038461538461538436
"((Mort >= 0.029) U[1,1] (PHOSPHORUS >= 1.818))
",-2.458,0.420,1.682,0.000,1.000,116,7,7,0,116,14,123,7,1.0,0.5,0.5,0.943089430894309,0.9461538461538461,0.05384615384615388
"((death <= 0.866) U[0,1] (Mort >= 0.018))
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,7,7,0,116,14,123,7,1.0,0.5,0.5,0.943089430894309,0.9461538461538461,0.05384615384615388
