Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((AF >= 0.025) U[0,1] (LOS >= 1.882))
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,14,0,0,23,14,23,14,1.0,1.0,0.0,1.0,1.0,0.0
"((hr <= 97.948) U[0,1] (n_evts >= 0.206))
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,14,0,0,23,14,23,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](ICU_Pt_Days <= 1.767 -> n_edrk <= 0.888)
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,14,0,1,23,14,22,15,0.9565217391304348,1.0,0.0,1.0,0.972972972972973,0.027027027027026973
"((ICU_Pt_Days >= 0.499) U[1,2] (tte >= -1.466))
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,12,0,2,25,12,23,14,0.92,1.0,0.0,1.0,0.9459459459459459,0.05405405405405406
"((cosen <= -0.999) U[0,1] (n_edrk <= 0.829))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,12,2,1,23,14,24,13,0.9565217391304348,0.8571428571428571,0.14285714285714285,0.9166666666666666,0.918918918918919,0.08108108108108103
"((s24_edrk <= 0.003) U[0,1] (tte <= -0.045))
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,11,3,0,23,14,26,11,1.0,0.7857142857142857,0.21428571428571427,0.8846153846153846,0.918918918918919,0.08108108108108103
"((LOS >= 0.475) U[1,1] (n_edrk >= 0.236))
",-1.387,0.716,5.525,0.000,1.000,23,10,4,0,23,14,27,10,1.0,0.7142857142857143,0.2857142857142857,0.8518518518518519,0.8918918918918919,0.10810810810810811
"((lds >= 0.515) U[0,0] (SBP <= 131.376))
",-1.308,1.791,18.233,0.000,1.000,19,14,0,4,23,14,19,18,0.8260869565217391,1.0,0.0,1.0,0.8918918918918919,0.10810810810810811
"((Resp <= 17.258) U[0,0] (tte <= -0.277))
",0.271,1.258,0.752,0.000,1.000,23,9,5,0,23,14,28,9,1.0,0.6428571428571429,0.35714285714285715,0.8214285714285714,0.8648648648648649,0.1351351351351351
"F[1,1](AF >= 0.012 | y >= 0.084)
",-1.581,-0.012,0.651,0.000,1.000,23,9,5,0,23,14,28,9,1.0,0.6428571428571429,0.35714285714285715,0.8214285714285714,0.8648648648648649,0.1351351351351351
"F[0,1](cosen >= -2.119 -> y = 0.778)
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,10,4,1,23,14,26,11,0.9565217391304348,0.7142857142857143,0.2857142857142857,0.8461538461538461,0.8648648648648649,0.1351351351351351
"F[0,1](dfa <= 0.730 -> tte <= -0.180)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,12,2,3,23,14,22,15,0.8695652173913043,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.8648648648648649,0.1351351351351351
"((Glasgow_Coma_Scale_Total <= 14.955) U[0,1] (y >= 0.230))
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,9,5,0,23,14,28,9,1.0,0.6428571428571429,0.35714285714285715,0.8214285714285714,0.8648648648648649,0.1351351351351351
"((direct <= 0.422) U[0,1] (tte <= -0.108))
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,9,5,0,23,14,28,9,1.0,0.6428571428571429,0.35714285714285715,0.8214285714285714,0.8648648648648649,0.1351351351351351
